chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
4613,1087552,2024-11-07,Product Not Received,2175.32,Won,479.78,27
4614,949899,2026-02-12,Processing Error,3945.51,Won,3296.76,25
4615,235813,2024-11-24,Fraud,1129.01,Open,688.5,14
4616,1323321,2026-02-03,Product Not Received,450.38,Lost,48.59,2
4617,548241,2026-01-20,Product Not Received,416.58,Partially Recovered,81.15,28
4618,614232,2025-04-28,Processing Error,605.04,Partially Recovered,77.79,28
4619,295185,2025-04-26,Fraud,32.59,Partially Recovered,7.86,29
4620,78452,2025-04-08,Product Not as Described,137.86,Partially Recovered,114.23,25
4621,652777,2026-07-20,Product Not Received,744.24,Lost,92.02,29
4622,759669,2025-08-22,Fraud,801.42,Lost,17.26,4
4623,497382,2023-12-05,Fraud,389.54,Lost,208.24,18
4624,224409,2026-03-07,Product Not Received,544.45,Won,336.98,25
4625,1405499,2025-08-31,Duplicate,2575.02,Lost,1085.21,21
4626,1379877,2025-10-12,Processing Error,5675.33,Partially Recovered,3686.08,28
4627,996452,2026-05-03,Processing Error,55.08,Lost,25.19,28
4628,1337847,2025-04-16,Product Not as Described,1409.3,Partially Recovered,1181.75,1
4629,99771,2026-03-22,Fraud,686.06,Partially Recovered,559.52,18
4630,58935,2025-02-04,Product Not Received,906.58,Partially Recovered,227.54,1
4631,662287,2025-12-17,Fraud,247.72,Partially Recovered,207.13,10
4632,13111,2025-08-26,Product Not Received,84.58,Partially Recovered,71.27,14
4633,534231,2025-03-29,Product Not Received,1062.16,Won,239.49,13
4634,1252538,2026-04-07,Processing Error,12260.24,Partially Recovered,2385.11,6
4635,916936,2026-02-01,Fraud,365.31,Won,158.04,24
4636,798279,2026-02-28,Fraud,2069.59,Lost,1607.85,19
4637,910783,2024-07-28,Product Not Received,978.17,Lost,240.55,20
4638,934620,2025-05-06,Product Not as Described,481.73,Partially Recovered,2.94,8
4639,1234282,2026-02-26,Fraud,628.13,Partially Recovered,364.39,18
4640,1445584,2026-02-01,Fraud,2741.68,Won,1992.59,10
4641,1151271,2026-08-13,Fraud,622.81,Partially Recovered,187.73,29
4642,724533,2025-06-25,Fraud,6371.35,Lost,1512.24,21
4643,12645,2025-10-22,Duplicate,475.75,Won,387.11,10
4644,713076,2024-12-23,Fraud,581.33,Partially Recovered,405.52,30
4645,952539,2026-04-28,Fraud,484.13,Partially Recovered,402.41,27
4646,869827,2026-01-04,Duplicate,334.05,Open,158.53,27
4647,38422,2025-09-25,Product Not as Described,5818.5,Partially Recovered,1778.05,8
4648,861406,2025-05-15,Processing Error,2145.56,Partially Recovered,1629.88,24
4649,731791,2026-01-05,Duplicate,2407.83,Partially Recovered,1929.6,12
4650,1476013,2023-10-02,Duplicate,674.72,Partially Recovered,80.06,10
4651,65027,2026-05-28,Fraud,155.15,Won,31.95,5
4652,1366675,2024-09-05,Product Not as Described,1572.73,Partially Recovered,752.41,13
4653,49064,2025-12-21,Product Not Received,2394.16,Lost,2021.63,10
4654,816372,2026-03-14,Product Not Received,1536.81,Lost,1238.2,30
4655,1425707,2025-09-02,Product Not Received,79.34,Won,19.6,9
4656,515000,2025-06-19,Fraud,167.87,Won,138.52,1
4657,606103,2024-03-18,Fraud,2932.39,Won,2135.56,11
4658,155532,2025-10-26,Fraud,401.67,Partially Recovered,100.46,11
4659,1042082,2024-12-19,Processing Error,2932.02,Partially Recovered,1140.64,26
4660,795781,2023-10-14,Product Not Received,956.4,Won,361.02,14
4661,622169,2026-01-27,Fraud,160.64,Won,19.82,4
4662,852635,2026-04-13,Processing Error,927.19,Partially Recovered,734.37,27
4663,1478980,2024-08-19,Product Not Received,1757.48,Won,693.8,23
4664,604453,2026-05-07,Product Not as Described,1030.85,Partially Recovered,508.57,29
4665,1136842,2024-03-27,Fraud,1605.22,Open,258.36,15
4666,1181915,2026-01-01,Fraud,245.76,Won,127.96,18
4667,1354157,2024-05-10,Duplicate,3832.01,Won,257.49,16
4668,150218,2026-08-01,Fraud,3814.4,Won,2947.68,4
4669,86937,2025-02-16,Fraud,2082.01,Won,567.47,3
4670,112472,2025-08-29,Fraud,159.74,Open,40.33,11
4671,686840,2025-06-25,Product Not as Described,2006.09,Won,326.15,27
4672,1259613,2026-02-21,Fraud,213.21,Won,56.83,19
4673,973943,2025-12-23,Product Not as Described,5848.9,Partially Recovered,1542.66,24
4674,1279736,2026-02-25,Fraud,733.39,Partially Recovered,543.93,13
4675,1371976,2024-08-01,Product Not Received,327.74,Lost,80.77,20
4676,940092,2025-07-01,Fraud,243.73,Lost,150.25,20
4677,644089,2025-09-23,Product Not as Described,4620.33,Lost,2975.54,1
4678,787633,2026-02-19,Product Not as Described,169.81,Partially Recovered,77.76,1
4679,734366,2025-12-25,Fraud,1235.38,Partially Recovered,184.01,7
4680,1427933,2025-09-03,Fraud,749.33,Open,284.55,30
4681,815372,2025-12-29,Fraud,4028.5,Won,922.2,8
4682,284049,2025-09-15,Product Not Received,513.32,Partially Recovered,313.18,24
4683,1019932,2025-09-15,Fraud,295.09,Won,99.93,14
4684,1043098,2024-12-27,Product Not Received,776.08,Won,238.61,14
4685,630815,2025-11-16,Fraud,1142.88,Partially Recovered,676.67,8
4686,1104893,2026-03-18,Fraud,3561.66,Won,2532.17,2
4687,1041643,2025-09-08,Fraud,2265.31,Open,984.44,3
4688,683319,2025-09-28,Duplicate,278.02,Won,229.9,22
4689,810842,2025-12-20,Processing Error,2122.75,Partially Recovered,1269.44,29
4690,861410,2026-02-15,Processing Error,464.03,Lost,94.07,7
4691,144752,2026-07-08,Product Not as Described,757.28,Partially Recovered,140.22,12
4692,317738,2025-12-27,Fraud,778.82,Won,326.1,24
4693,658087,2026-03-17,Fraud,3249.16,Won,1536.49,7
4694,1273863,2026-01-18,Fraud,15312.31,Won,10607.76,15
4695,595236,2024-11-14,Fraud,3156.69,Partially Recovered,680.86,5
4696,1438724,2025-12-11,Product Not Received,1148.22,Won,102.37,21
4697,215343,2024-04-10,Fraud,2791.24,Won,861.71,10
4698,1410525,2024-05-08,Duplicate,801.33,Won,333.13,17
4699,277138,2025-07-18,Product Not Received,515.28,Partially Recovered,355.97,20
4700,191413,2025-05-19,Processing Error,1528.66,Partially Recovered,904.59,25
4701,662817,2025-09-08,Fraud,902.92,Won,245.26,12
4702,541175,2024-11-10,Processing Error,17761.39,Won,10469.35,5
4703,251359,2024-12-06,Product Not as Described,3327.24,Partially Recovered,2655.74,29
4704,905248,2024-10-09,Product Not as Described,424.7,Partially Recovered,257.87,17
4705,917604,2026-02-02,Product Not as Described,2660.05,Lost,455.78,6
4706,1247987,2026-02-28,Processing Error,86.12,Won,49.96,9
4707,428791,2026-02-01,Processing Error,3070.27,Open,978.4,19
4708,567292,2026-01-19,Fraud,1537.67,Lost,1056.83,17
4709,1171876,2024-12-30,Product Not Received,3425.1,Lost,2751.4,11
4710,1380329,2025-08-25,Product Not as Described,1208.58,Won,571.37,22
4711,104911,2025-09-15,Fraud,341.59,Won,64.37,19
4712,1102607,2026-03-23,Fraud,379.72,Won,104.37,23
4713,1355772,2023-10-18,Processing Error,8031.62,Lost,508.5,6
4714,748158,2025-11-11,Product Not Received,491.06,Partially Recovered,145.8,30
4715,12811,2025-11-27,Processing Error,3190.48,Lost,1014.27,25
4716,77947,2025-09-17,Product Not Received,204.89,Won,19.97,11
4717,1321888,2025-07-30,Processing Error,2028.4,Partially Recovered,111.23,30
4718,1040582,2026-02-02,Product Not Received,1999.6,Won,1454.56,2
4719,902387,2026-01-11,Product Not as Described,446.63,Lost,352.8,28
4720,856935,2024-09-17,Product Not Received,1613.72,Lost,442.12,26
4721,586236,2025-08-15,Fraud,7969.8,Lost,3508.61,19
4722,1362085,2025-12-21,Duplicate,78.93,Lost,12.89,6
4723,143132,2024-12-10,Fraud,6439.53,Won,789.09,23
4724,1498586,2025-05-31,Product Not as Described,155.5,Lost,118.56,13
4725,766048,2026-03-01,Fraud,3761.15,Lost,1256.26,10
4726,1285878,2026-03-31,Fraud,1358.92,Lost,412.31,16
4727,229281,2026-01-23,Product Not as Described,2743.93,Open,1570.49,6
4728,1039471,2026-02-03,Duplicate,469.07,Partially Recovered,57.64,28
4729,528098,2025-12-04,Product Not as Described,650.79,Won,365.89,4
4730,1275045,2024-02-25,Processing Error,602.35,Won,431.16,10
4731,1104846,2026-09-25,Fraud,2462.51,Open,1857.61,14
4732,30943,2025-10-07,Processing Error,231.32,Won,116.68,8
4733,732513,2025-01-18,Fraud,139.19,Won,72.85,16
4734,931559,2023-09-12,Product Not Received,3209.85,Won,1524.53,3
4735,415662,2026-08-05,Processing Error,1429.11,Lost,266.64,22
4736,247857,2024-01-11,Product Not Received,3789.73,Partially Recovered,2417.72,13
4737,16071,2023-11-13,Product Not as Described,11572.93,Open,5391.46,13
4738,1279998,2025-12-03,Fraud,4980.2,Won,3322.44,12
4739,1315875,2025-05-29,Product Not as Described,693.97,Partially Recovered,272.58,16
4740,153375,2026-02-01,Processing Error,513.78,Won,88.16,20
4741,20499,2025-05-18,Processing Error,227.21,Won,112.13,21
4742,110173,2025-02-17,Product Not Received,453.47,Won,166.16,11
4743,1262134,2025-10-04,Product Not as Described,138.85,Lost,94.39,8
4744,1205748,2025-12-25,Fraud,760.71,Partially Recovered,484.94,28
4745,213669,2025-06-27,Processing Error,1541.62,Partially Recovered,976.96,28
4746,195904,2026-01-10,Product Not as Described,303.36,Won,6.14,13
4747,731461,2025-07-11,Product Not as Described,755.53,Partially Recovered,33.1,12
4748,522019,2025-07-08,Product Not Received,2634.35,Won,1251.44,29
4749,398418,2025-08-27,Product Not Received,2628.51,Open,1554.11,20
4750,1399940,2025-07-10,Product Not Received,150.39,Partially Recovered,36.42,20
4751,456507,2026-08-11,Processing Error,2923.67,Won,265.94,14
4752,632712,2024-03-15,Product Not as Described,632.57,Open,105.85,27
4753,1379145,2024-10-26,Processing Error,2119.32,Partially Recovered,1620.96,29
4754,89293,2024-12-12,Duplicate,4464.5,Won,2455.38,28
4755,150535,2025-11-23,Duplicate,826.48,Partially Recovered,695.73,15
4756,240399,2025-10-21,Product Not Received,2340.79,Partially Recovered,1347.25,6
4757,176631,2025-09-14,Product Not Received,995.15,Lost,327.16,23
4758,676226,2026-02-21,Processing Error,3202.8,Won,1381.77,25
4759,247189,2025-12-16,Fraud,2741.13,Won,1761.12,14
4760,634656,2025-06-14,Fraud,16437.74,Partially Recovered,4873.77,13
4761,93383,2023-12-31,Product Not Received,282.88,Won,150.3,23
4762,1405783,2026-08-08,Fraud,1366.28,Open,323.97,5
4763,1410460,2026-05-19,Fraud,3208.45,Open,939.98,10
4764,59407,2025-06-03,Duplicate,579.92,Lost,364.69,22
4765,1144361,2025-11-14,Processing Error,159.11,Lost,26.03,19
4766,406198,2026-01-13,Duplicate,226.73,Lost,119.43,12
4767,941386,2025-05-17,Product Not Received,1190.4,Open,419.6,10
4768,31927,2025-11-02,Fraud,180.67,Partially Recovered,2.74,23
4769,1067727,2026-06-12,Fraud,3032.17,Lost,1843.9,21
4770,597792,2025-12-18,Product Not Received,1167.51,Partially Recovered,182.07,7
4771,690757,2026-02-23,Product Not as Described,479.3,Won,109.24,10
4772,768058,2025-07-17,Product Not Received,4367.24,Partially Recovered,1553.7,25
4773,121884,2025-09-11,Duplicate,2388.55,Won,891.27,27
4774,1215037,2025-08-07,Fraud,719.62,Partially Recovered,140.19,17
4775,437626,2025-09-16,Duplicate,982.39,Partially Recovered,815.92,17
4776,804348,2026-01-11,Processing Error,1814.39,Won,1174.27,2
4777,1250314,2025-09-14,Fraud,598.23,Won,300.24,11
4778,1292455,2026-03-12,Product Not Received,615.51,Lost,228.51,22
4779,387172,2026-03-04,Fraud,221.44,Won,185.55,24
4780,1452007,2026-05-03,Fraud,136.08,Partially Recovered,106.65,24
4781,450440,2025-12-12,Product Not as Described,828.69,Won,233.95,22
4782,396653,2026-10-19,Fraud,1203.76,Open,42.17,17
4783,85250,2026-02-18,Fraud,361.08,Lost,269.17,11
4784,376751,2025-08-26,Product Not as Described,378.35,Won,220.68,14
4785,885361,2025-12-15,Fraud,398.01,Lost,78.71,23
4786,164350,2025-04-13,Product Not Received,7808.94,Won,3597.13,16
4787,474046,2026-04-29,Product Not Received,1807.79,Won,243.47,25
4788,277234,2025-10-08,Fraud,1120.8,Won,145.74,2
4789,245812,2025-09-11,Fraud,1468.5,Lost,1085.52,30
4790,471511,2025-12-29,Duplicate,12023.53,Lost,8303.34,7
4791,750441,2025-05-04,Duplicate,536.55,Partially Recovered,399.54,16
4792,539347,2026-08-13,Processing Error,5292.02,Won,3112.23,8
4793,622284,2025-02-13,Fraud,8577.29,Open,5075.82,1
4794,1369094,2026-02-16,Duplicate,447.24,Lost,26.92,30
4795,683794,2026-04-02,Duplicate,195.48,Won,46.48,23
4796,1476930,2025-01-23,Duplicate,306.12,Won,164.0,8
4797,1000985,2026-03-28,Fraud,2065.14,Won,956.58,8
4798,1302455,2024-03-18,Fraud,2178.69,Partially Recovered,171.27,23
4799,690418,2025-10-28,Fraud,675.28,Won,269.47,24
4800,518872,2026-02-17,Product Not as Described,3528.86,Won,1477.71,15
4801,285079,2024-04-16,Fraud,104.48,Lost,31.96,20
4802,237544,2025-05-16,Processing Error,101.43,Won,56.68,1
4803,363019,2024-07-04,Fraud,2219.67,Lost,206.92,27
4804,752953,2024-07-10,Fraud,5561.62,Won,2763.69,13
4805,665542,2025-12-05,Fraud,968.61,Partially Recovered,219.21,10
4806,1178293,2026-01-08,Processing Error,4353.82,Open,1935.29,15
4807,1082297,2025-07-05,Fraud,577.97,Partially Recovered,143.02,8
4808,846630,2026-02-25,Fraud,1550.56,Open,1086.63,11
4809,1084720,2026-02-07,Fraud,507.41,Won,49.05,15
4810,1021151,2026-02-06,Product Not as Described,1093.83,Partially Recovered,416.97,23
4811,463274,2025-10-03,Fraud,757.96,Partially Recovered,507.04,14
4812,1069840,2025-01-29,Duplicate,371.76,Open,281.36,10
4813,1290833,2026-01-15,Fraud,642.75,Won,273.75,4
4814,154115,2026-03-20,Product Not Received,880.64,Partially Recovered,76.41,5
4815,555621,2025-06-30,Product Not as Described,6807.49,Partially Recovered,2756.9,2
4816,790365,2025-09-28,Product Not Received,207.98,Partially Recovered,159.89,4
4817,1111028,2025-09-05,Product Not as Described,1201.95,Won,357.73,16
4818,1009149,2026-01-15,Product Not as Described,635.59,Lost,73.44,9
4819,382566,2025-03-03,Fraud,673.81,Won,192.1,8
4820,237922,2024-12-09,Product Not as Described,4042.49,Lost,2509.24,10
4821,1474821,2024-07-16,Fraud,577.01,Partially Recovered,191.22,3
4822,483307,2026-02-24,Duplicate,1840.08,Open,1325.36,25
4823,5156,2025-11-22,Product Not Received,908.45,Partially Recovered,579.41,1
4824,1197268,2025-12-10,Processing Error,2153.79,Partially Recovered,413.89,2
4825,682382,2024-04-20,Fraud,3829.91,Partially Recovered,1101.01,27
4826,856075,2025-01-29,Processing Error,2469.59,Lost,333.48,21
4827,1412620,2025-09-02,Fraud,2282.37,Partially Recovered,1873.27,30
4828,506953,2026-09-27,Fraud,3172.25,Partially Recovered,1814.01,23
4829,1146338,2025-11-04,Processing Error,396.03,Partially Recovered,128.25,18
4830,1117532,2025-07-23,Fraud,1613.25,Won,806.65,9
4831,803086,2026-02-03,Product Not Received,1616.77,Lost,528.84,11
4832,1137197,2025-11-16,Product Not Received,453.26,Won,12.84,28
4833,289547,2025-05-28,Processing Error,1171.79,Lost,927.76,11
4834,1207690,2025-05-21,Product Not as Described,334.27,Lost,77.63,10
4835,202087,2025-11-05,Product Not Received,247.2,Won,175.47,17
4836,757491,2025-08-04,Product Not as Described,3368.45,Partially Recovered,476.65,14
4837,1148724,2025-09-03,Product Not Received,489.21,Lost,162.38,6
4838,686076,2025-02-14,Fraud,1855.06,Lost,1477.55,18
4839,1417487,2026-01-05,Fraud,514.51,Won,309.17,30
4840,853743,2026-02-26,Processing Error,331.71,Open,68.56,25
4841,801030,2024-03-29,Product Not Received,1451.13,Won,438.61,22
4842,1108044,2025-10-23,Processing Error,288.83,Won,75.38,14
4843,58625,2025-08-12,Fraud,838.31,Lost,112.53,6
4844,595225,2023-10-28,Fraud,3379.82,Won,2300.71,25
4845,370916,2026-02-02,Duplicate,1174.11,Lost,389.1,28
4846,435934,2026-01-18,Product Not Received,3405.24,Partially Recovered,1382.64,8
4847,307970,2026-02-25,Fraud,680.49,Partially Recovered,513.92,28
4848,1124049,2025-10-05,Duplicate,73.45,Won,1.65,3
4849,845881,2026-02-28,Product Not Received,412.59,Lost,116.1,8
4850,408072,2025-11-21,Product Not Received,70.33,Lost,2.57,29
4851,944149,2026-03-17,Duplicate,790.64,Partially Recovered,360.56,27
4852,171926,2026-03-13,Processing Error,837.67,Partially Recovered,526.01,22
4853,826357,2025-01-27,Product Not as Described,1861.9,Won,44.5,2
4854,1256508,2025-05-13,Product Not Received,1251.4,Partially Recovered,997.15,22
4855,373982,2025-11-22,Product Not Received,158.5,Won,8.59,10
4856,358361,2025-10-05,Duplicate,2889.94,Won,1258.05,8
4857,1341322,2025-11-23,Product Not as Described,9041.58,Won,2462.82,21
4858,518918,2026-02-17,Processing Error,436.23,Partially Recovered,211.64,23
4859,1249997,2026-02-17,Fraud,74.43,Partially Recovered,9.09,10
4860,1274544,2025-04-11,Product Not as Described,166.24,Lost,110.37,30
4861,286249,2024-12-24,Fraud,22866.66,Won,220.62,14
4862,867596,2023-02-28,Product Not as Described,875.8,Partially Recovered,366.46,28
4863,918805,2025-03-04,Product Not Received,294.14,Lost,177.39,11
4864,1197531,2025-02-25,Duplicate,6185.39,Won,1432.21,24
4865,1101402,2026-01-11,Product Not Received,187.34,Won,60.55,2
4866,814360,2026-03-21,Product Not Received,1132.31,Won,245.37,12
4867,466744,2026-02-13,Product Not as Described,702.02,Partially Recovered,465.21,24
4868,52310,2026-01-27,Fraud,3010.07,Partially Recovered,1859.78,2
4869,301956,2026-08-02,Fraud,10535.85,Lost,1312.63,11
4870,1393738,2026-03-03,Product Not as Described,2067.96,Partially Recovered,1548.85,1
4871,1419847,2023-11-11,Fraud,2829.57,Lost,1777.23,13
4872,1125311,2025-11-20,Fraud,699.7,Partially Recovered,383.08,11
4873,461155,2025-09-28,Product Not as Described,446.21,Lost,207.66,18
4874,502624,2026-03-09,Product Not Received,110.77,Won,67.65,26
4875,1259191,2026-08-02,Processing Error,848.9,Won,178.34,10
4876,633540,2025-11-16,Product Not Received,1294.72,Won,973.15,6
4877,779070,2026-08-06,Product Not Received,499.01,Open,60.85,18
4878,592338,2025-09-23,Duplicate,2748.21,Partially Recovered,1332.96,5
4879,122971,2026-03-16,Product Not Received,7217.3,Partially Recovered,1853.87,21
4880,24780,2024-04-12,Product Not Received,2184.54,Partially Recovered,1207.36,27
4881,978967,2026-12-17,Fraud,122.19,Lost,26.74,3
4882,1310445,2024-09-02,Fraud,295.03,Won,36.53,11
4883,413946,2024-07-13,Processing Error,1293.91,Partially Recovered,1079.61,23
4884,565951,2025-06-27,Fraud,320.99,Open,153.03,9
4885,966620,2026-06-27,Product Not as Described,1147.46,Won,0.21,17
4886,1402044,2025-01-17,Duplicate,86.84,Partially Recovered,26.42,15
4887,1451017,2026-10-16,Product Not as Described,649.08,Won,400.09,6
4888,1434710,2026-04-19,Fraud,1219.34,Partially Recovered,848.27,5
4889,392079,2024-03-30,Fraud,1758.2,Won,873.79,11
4890,46892,2025-01-07,Fraud,880.98,Partially Recovered,310.77,9
4891,834523,2024-04-17,Fraud,193.87,Won,102.07,15
4892,1402046,2026-09-15,Processing Error,43.09,Won,0.77,13
4893,1399842,2025-11-25,Duplicate,1081.67,Partially Recovered,785.43,22
4894,1108856,2023-07-19,Fraud,2759.48,Won,149.03,27
4895,1004485,2026-02-13,Product Not as Described,2813.18,Partially Recovered,1293.43,19
4896,1390669,2026-04-14,Product Not as Described,274.27,Partially Recovered,214.72,14
4897,64545,2026-02-01,Processing Error,219.1,Lost,1.59,2
4898,772179,2025-09-22,Product Not Received,1827.42,Partially Recovered,1468.02,19
4899,1379612,2025-04-15,Fraud,1808.07,Won,1355.23,5
4900,676566,2023-12-29,Duplicate,15670.1,Lost,12057.42,9
4901,1054422,2025-10-17,Product Not as Described,95.63,Won,1.38,7
4902,835204,2025-05-27,Product Not as Described,505.85,Partially Recovered,8.18,5
4903,1405574,2025-02-27,Fraud,1562.73,Partially Recovered,10.66,16
4904,1274070,2023-12-05,Fraud,1739.71,Won,1113.7,2
4905,286009,2026-01-28,Processing Error,7861.86,Partially Recovered,6551.93,12
4906,223438,2024-03-26,Processing Error,348.45,Lost,64.29,20
4907,644567,2026-03-16,Product Not as Described,303.78,Won,218.15,8
4908,1333393,2026-01-24,Fraud,3144.13,Open,443.27,14
4909,1387100,2024-01-23,Fraud,197.13,Lost,141.6,11
4910,98798,2025-09-13,Fraud,2050.14,Lost,1311.3,28
4911,219028,2026-05-05,Fraud,3194.23,Partially Recovered,1313.16,5
4912,200642,2026-08-31,Fraud,1788.41,Won,1086.52,20
4913,953754,2025-08-05,Fraud,647.02,Open,220.82,12
4914,819143,2025-11-15,Duplicate,660.23,Open,188.27,19
4915,1059587,2026-01-24,Fraud,2362.47,Lost,1360.46,20
4916,808488,2026-12-13,Product Not as Described,1746.66,Won,883.21,15
4917,1050608,2025-12-18,Product Not Received,220.39,Won,32.06,10
4918,1132224,2026-02-23,Fraud,678.64,Won,14.28,1
4919,942469,2026-10-10,Fraud,2385.08,Partially Recovered,1831.44,22
4920,152584,2025-07-25,Product Not as Described,926.42,Lost,44.31,30
4921,652447,2025-11-08,Product Not as Described,162.05,Won,2.98,28
4922,306776,2025-11-28,Fraud,1795.24,Partially Recovered,1030.32,11
