merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
1656,Merchant_01656,Education,Ahmedabad,Gujarat,Mid-Market,2023-03-27,Low,T+1
1657,Merchant_01657,Healthcare,Chennai,Tamil Nadu,Mid-Market,2024-02-21,Medium,T+1
1658,Merchant_01658,Utilities,Kolkata,West Bengal,Mid-Market,2025-04-30,Low,T+1
1659,Merchant_01659,E-commerce,Chennai,Tamil Nadu,SMB,2022-03-31,Low,T+2
1660,Merchant_01660,Education,Delhi,Delhi,SMB,2023-01-03,High,T+1
1661,Merchant_01661,Fashion,Hyderabad,Telangana,SMB,2023-05-22,Low,T+2
1662,Merchant_01662,Travel,Bengaluru,Karnataka,SMB,2024-11-12,Low,T+3
1663,Merchant_01663,Entertainment,Pune,Maharashtra,SMB,2022-02-16,Low,T+2
1664,Merchant_01664,Healthcare,Hyderabad,Telangana,SMB,2025-11-23,Low,T+2
1665,Merchant_01665,Dining,Kolkata,West Bengal,Enterprise,2022-05-20,Low,T+2
1666,Merchant_01666,Electronics,Bengaluru,Karnataka,SMB,2025-12-12,Low,T+3
1667,Merchant_01667,Utilities,Hyderabad,Telangana,SMB,2023-02-16,Low,T+2
1668,Merchant_01668,Grocery,Bengaluru,Karnataka,SMB,2022-04-02,Medium,T+2
1669,Merchant_01669,Electronics,Surat,Gujarat,SMB,2022-07-28,Medium,T+1
1670,Merchant_01670,Grocery,Bengaluru,Karnataka,Enterprise,2023-07-11,High,T+2
1671,Merchant_01671,Education,Kolkata,West Bengal,SMB,2023-04-20,Low,T+1
1672,Merchant_01672,E-commerce,Chennai,Tamil Nadu,SMB,2023-09-14,Low,T+1
1673,Merchant_01673,Dining,Ahmedabad,Gujarat,Enterprise,2025-02-22,Medium,T+1
1674,Merchant_01674,Utilities,Hyderabad,Telangana,Mid-Market,2025-02-22,High,T+2
1675,Merchant_01675,Entertainment,Surat,Gujarat,Mid-Market,2025-11-21,Low,T+2
1676,Merchant_01676,Fashion,Lucknow,Uttar Pradesh,Enterprise,2023-04-22,Medium,T+1
1677,Merchant_01677,Entertainment,Pune,Maharashtra,Mid-Market,2024-12-31,Medium,T+2
1678,Merchant_01678,Electronics,Ahmedabad,Gujarat,Mid-Market,2022-09-01,Low,T+2
1679,Merchant_01679,Dining,Bengaluru,Karnataka,SMB,2023-05-28,Low,T+1
1680,Merchant_01680,Healthcare,Ahmedabad,Gujarat,Mid-Market,2025-11-07,Low,T+1
1681,Merchant_01681,Travel,Delhi,Delhi,SMB,2022-10-14,Low,T+2
1682,Merchant_01682,Travel,Lucknow,Uttar Pradesh,Enterprise,2025-11-17,Low,T+1
1683,Merchant_01683,Education,Hyderabad,Telangana,Mid-Market,2023-04-12,Medium,T+2
1684,Merchant_01684,E-commerce,Indore,Madhya Pradesh,SMB,2024-11-17,Low,T+2
1685,Merchant_01685,Education,Chennai,Tamil Nadu,Mid-Market,2022-02-20,Low,T+1
1686,Merchant_01686,Education,Pune,Maharashtra,Enterprise,2025-10-23,Medium,T+2
1687,Merchant_01687,Grocery,Indore,Madhya Pradesh,Mid-Market,2025-05-24,Low,T+2
1688,Merchant_01688,Electronics,Mumbai,Maharashtra,SMB,2025-07-30,High,T+2
1689,Merchant_01689,Grocery,Indore,Madhya Pradesh,SMB,2024-04-25,Low,T+2
1690,Merchant_01690,Utilities,Chennai,Tamil Nadu,Mid-Market,2023-09-22,Low,T+1
1691,Merchant_01691,Dining,Jaipur,Rajasthan,SMB,2022-04-06,Low,T+2
1692,Merchant_01692,E-commerce,Pune,Maharashtra,SMB,2025-08-24,Medium,T+1
1693,Merchant_01693,Utilities,Bengaluru,Karnataka,Enterprise,2025-12-19,Low,T+1
1694,Merchant_01694,Dining,Lucknow,Uttar Pradesh,Enterprise,2022-01-31,Low,T+1
1695,Merchant_01695,Travel,Indore,Madhya Pradesh,SMB,2023-04-25,Low,T+2
1696,Merchant_01696,Electronics,Jaipur,Rajasthan,SMB,2022-05-30,Low,T+1
1697,Merchant_01697,Fashion,Jaipur,Rajasthan,SMB,2025-06-28,Low,T+1
1698,Merchant_01698,Fashion,Kolkata,West Bengal,Enterprise,2024-10-26,Low,T+2
1699,Merchant_01699,Grocery,Jaipur,Rajasthan,SMB,2022-07-07,Low,T+3
1700,Merchant_01700,Healthcare,Hyderabad,Telangana,Mid-Market,2022-01-29,Low,T+3
1701,Merchant_01701,Education,Jaipur,Rajasthan,SMB,2023-08-13,High,T+2
1702,Merchant_01702,Utilities,Pune,Maharashtra,SMB,2023-06-09,Low,T+1
1703,Merchant_01703,Education,Mumbai,Maharashtra,Mid-Market,2023-03-02,Low,T+1
1704,Merchant_01704,Utilities,Kolkata,West Bengal,Mid-Market,2025-03-14,Low,T+3
1705,Merchant_01705,Healthcare,Hyderabad,Telangana,SMB,2025-07-10,High,T+1
1706,Merchant_01706,Dining,Kolkata,West Bengal,SMB,2024-06-24,Low,T+1
1707,Merchant_01707,E-commerce,Bengaluru,Karnataka,Mid-Market,2025-06-10,Low,T+3
1708,Merchant_01708,Grocery,Surat,Gujarat,Mid-Market,2025-10-04,Low,T+1
1709,Merchant_01709,Electronics,Pune,Maharashtra,SMB,2024-01-26,Medium,T+1
1710,Merchant_01710,Entertainment,Chennai,Tamil Nadu,SMB,2025-02-06,Medium,T+2
1711,Merchant_01711,Fashion,Lucknow,Uttar Pradesh,SMB,2023-08-09,Low,T+2
1712,Merchant_01712,Grocery,Ahmedabad,Gujarat,Mid-Market,2023-02-12,Low,T+1
1713,Merchant_01713,Travel,Ahmedabad,Gujarat,Mid-Market,2023-08-08,Medium,T+1
1714,Merchant_01714,Entertainment,Jaipur,Rajasthan,Mid-Market,2023-09-07,Low,T+2
1715,Merchant_01715,Fashion,Pune,Maharashtra,Enterprise,2022-09-21,Medium,T+1
1716,Merchant_01716,Education,Pune,Maharashtra,SMB,2025-11-09,Low,T+1
1717,Merchant_01717,Dining,Jaipur,Rajasthan,SMB,2023-02-08,Medium,T+2
1718,Merchant_01718,Entertainment,Indore,Madhya Pradesh,SMB,2022-08-11,Medium,T+2
1719,Merchant_01719,Entertainment,Kolkata,West Bengal,Mid-Market,2022-12-10,Medium,T+1
1720,Merchant_01720,E-commerce,Mumbai,Maharashtra,SMB,2022-12-03,Medium,T+1
1721,Merchant_01721,Healthcare,Bengaluru,Karnataka,SMB,2024-05-26,Medium,T+2
1722,Merchant_01722,Electronics,Surat,Gujarat,SMB,2025-04-19,Low,T+2
1723,Merchant_01723,Education,Lucknow,Uttar Pradesh,SMB,2025-08-02,Low,T+1
1724,Merchant_01724,Grocery,Pune,Maharashtra,SMB,2022-07-21,Low,T+1
1725,Merchant_01725,Dining,Delhi,Delhi,Enterprise,2022-05-31,Medium,T+1
1726,Merchant_01726,Education,Surat,Gujarat,Mid-Market,2024-07-22,Medium,T+1
1727,Merchant_01727,Education,Mumbai,Maharashtra,SMB,2022-01-22,Low,T+1
1728,Merchant_01728,Utilities,Ahmedabad,Gujarat,SMB,2025-09-20,Medium,T+2
1729,Merchant_01729,Healthcare,Kolkata,West Bengal,SMB,2024-01-23,Low,T+3
1730,Merchant_01730,Utilities,Bengaluru,Karnataka,SMB,2025-10-03,Low,T+1
1731,Merchant_01731,Dining,Bengaluru,Karnataka,SMB,2023-09-26,Low,T+3
1732,Merchant_01732,Electronics,Jaipur,Rajasthan,Mid-Market,2025-06-16,Low,T+2
1733,Merchant_01733,Entertainment,Delhi,Delhi,SMB,2025-01-18,Low,T+1
1734,Merchant_01734,E-commerce,Chennai,Tamil Nadu,SMB,2022-08-03,Medium,T+1
1735,Merchant_01735,Education,Lucknow,Uttar Pradesh,Mid-Market,2023-08-02,Low,T+2
1736,Merchant_01736,E-commerce,Hyderabad,Telangana,Mid-Market,2022-08-14,Medium,T+2
1737,Merchant_01737,Utilities,Jaipur,Rajasthan,Mid-Market,2022-05-15,Low,T+2
1738,Merchant_01738,Utilities,Jaipur,Rajasthan,Enterprise,2025-12-29,Low,T+1
1739,Merchant_01739,Grocery,Mumbai,Maharashtra,SMB,2024-04-24,Low,T+1
1740,Merchant_01740,Education,Ahmedabad,Gujarat,Mid-Market,2025-07-31,Low,T+1
1741,Merchant_01741,Utilities,Hyderabad,Telangana,SMB,2023-09-26,Low,T+1
1742,Merchant_01742,Dining,Lucknow,Uttar Pradesh,Enterprise,2024-02-24,High,T+1
1743,Merchant_01743,Utilities,Pune,Maharashtra,SMB,2022-04-07,Low,T+2
1744,Merchant_01744,Entertainment,Ahmedabad,Gujarat,SMB,2023-03-22,Low,T+1
1745,Merchant_01745,Healthcare,Surat,Gujarat,Mid-Market,2023-05-27,Low,T+1
1746,Merchant_01746,Utilities,Pune,Maharashtra,SMB,2024-09-27,Medium,T+2
1747,Merchant_01747,Utilities,Lucknow,Uttar Pradesh,Mid-Market,2022-12-05,Low,T+2
1748,Merchant_01748,Travel,Jaipur,Rajasthan,SMB,2023-06-02,Low,T+1
1749,Merchant_01749,E-commerce,Jaipur,Rajasthan,SMB,2025-02-10,Low,T+1
1750,Merchant_01750,Fashion,Kolkata,West Bengal,Mid-Market,2024-05-14,Medium,T+2
1751,Merchant_01751,Electronics,Ahmedabad,Gujarat,SMB,2023-07-05,High,T+3
1752,Merchant_01752,Education,Chennai,Tamil Nadu,Mid-Market,2023-06-09,Medium,T+2
1753,Merchant_01753,Entertainment,Indore,Madhya Pradesh,Mid-Market,2022-09-23,Low,T+1
1754,Merchant_01754,Healthcare,Surat,Gujarat,Mid-Market,2023-12-02,Medium,T+1
1755,Merchant_01755,Education,Mumbai,Maharashtra,Enterprise,2023-01-02,Low,T+2
1756,Merchant_01756,Travel,Delhi,Delhi,SMB,2025-07-27,High,T+1
1757,Merchant_01757,Entertainment,Chennai,Tamil Nadu,Mid-Market,2025-07-08,High,T+2
1758,Merchant_01758,Education,Surat,Gujarat,SMB,2023-07-14,Low,T+2
1759,Merchant_01759,E-commerce,Kolkata,West Bengal,SMB,2022-08-19,Low,T+2
1760,Merchant_01760,E-commerce,Indore,Madhya Pradesh,SMB,2023-12-10,Low,T+1
1761,Merchant_01761,Fashion,Bengaluru,Karnataka,Mid-Market,2023-08-26,Low,T+2
1762,Merchant_01762,Healthcare,Kolkata,West Bengal,SMB,2023-09-01,Low,T+1
1763,Merchant_01763,Grocery,Mumbai,Maharashtra,Enterprise,2024-09-02,Medium,T+1
1764,Merchant_01764,Dining,Kolkata,West Bengal,Mid-Market,2024-03-12,Medium,T+2
1765,Merchant_01765,Travel,Chennai,Tamil Nadu,SMB,2025-09-23,High,T+1
1766,Merchant_01766,Grocery,Ahmedabad,Gujarat,SMB,2025-01-25,Low,T+1
1767,Merchant_01767,Travel,Jaipur,Rajasthan,Mid-Market,2025-05-25,Medium,T+2
1768,Merchant_01768,Electronics,Kolkata,West Bengal,Mid-Market,2022-04-24,Medium,T+2
1769,Merchant_01769,Travel,Kolkata,West Bengal,Mid-Market,2024-09-29,Medium,T+2
1770,Merchant_01770,E-commerce,Bengaluru,Karnataka,SMB,2022-06-13,Low,T+2
1771,Merchant_01771,Travel,Pune,Maharashtra,SMB,2022-01-01,Medium,T+1
1772,Merchant_01772,Utilities,Surat,Gujarat,Enterprise,2023-04-08,Low,T+2
1773,Merchant_01773,Utilities,Mumbai,Maharashtra,SMB,2025-02-23,Medium,T+1
1774,Merchant_01774,Education,Hyderabad,Telangana,SMB,2023-03-15,Low,T+1
1775,Merchant_01775,Utilities,Pune,Maharashtra,SMB,2025-11-21,Low,T+2
1776,Merchant_01776,Electronics,Mumbai,Maharashtra,Mid-Market,2023-10-29,Low,T+3
1777,Merchant_01777,Dining,Surat,Gujarat,Mid-Market,2025-03-19,High,T+2
1778,Merchant_01778,Education,Kolkata,West Bengal,Mid-Market,2022-12-06,Medium,T+2
1779,Merchant_01779,Fashion,Kolkata,West Bengal,SMB,2023-12-04,Medium,T+2
1780,Merchant_01780,E-commerce,Hyderabad,Telangana,Mid-Market,2024-08-03,Low,T+1
1781,Merchant_01781,Grocery,Delhi,Delhi,SMB,2025-06-26,Medium,T+2
1782,Merchant_01782,E-commerce,Jaipur,Rajasthan,Enterprise,2024-08-10,Low,T+2
1783,Merchant_01783,Dining,Surat,Gujarat,Mid-Market,2022-08-13,High,T+2
1784,Merchant_01784,Fashion,Hyderabad,Telangana,Mid-Market,2025-11-17,Low,T+1
1785,Merchant_01785,Entertainment,Surat,Gujarat,SMB,2024-01-07,High,T+1
1786,Merchant_01786,Education,Ahmedabad,Gujarat,Mid-Market,2022-12-08,Low,T+3
1787,Merchant_01787,E-commerce,Surat,Gujarat,Enterprise,2024-09-07,Medium,T+1
1788,Merchant_01788,Electronics,Bengaluru,Karnataka,Mid-Market,2022-09-22,Medium,T+1
1789,Merchant_01789,Education,Pune,Maharashtra,SMB,2022-12-25,Low,T+2
1790,Merchant_01790,Travel,Indore,Madhya Pradesh,SMB,2022-11-01,Low,T+1
1791,Merchant_01791,Electronics,Chennai,Tamil Nadu,SMB,2023-11-03,Low,T+1
1792,Merchant_01792,Healthcare,Bengaluru,Karnataka,Mid-Market,2024-08-06,Medium,T+2
1793,Merchant_01793,Entertainment,Hyderabad,Telangana,Mid-Market,2024-04-21,Low,T+1
1794,Merchant_01794,Fashion,Hyderabad,Telangana,Mid-Market,2023-05-24,Medium,T+2
1795,Merchant_01795,Dining,Mumbai,Maharashtra,Mid-Market,2025-11-28,Medium,T+2
1796,Merchant_01796,Travel,Indore,Madhya Pradesh,Enterprise,2025-11-22,Medium,T+1
1797,Merchant_01797,Electronics,Lucknow,Uttar Pradesh,SMB,2024-06-27,Low,T+1
1798,Merchant_01798,Healthcare,Hyderabad,Telangana,Mid-Market,2023-08-15,Medium,T+2
1799,Merchant_01799,Healthcare,Surat,Gujarat,Mid-Market,2024-08-08,Low,T+3
1800,Merchant_01800,E-commerce,Mumbai,Maharashtra,Mid-Market,2022-05-01,Low,T+2
1801,Merchant_01801,Utilities,Hyderabad,Telangana,Mid-Market,2022-03-24,High,T+3
1802,Merchant_01802,Fashion,Jaipur,Rajasthan,SMB,2024-01-21,Low,T+2
1803,Merchant_01803,E-commerce,Delhi,Delhi,Enterprise,2023-04-11,Medium,T+3
1804,Merchant_01804,Grocery,Jaipur,Rajasthan,SMB,2023-01-10,Low,T+3
1805,Merchant_01805,Fashion,Indore,Madhya Pradesh,SMB,2025-11-28,Low,T+1
1806,Merchant_01806,E-commerce,Lucknow,Uttar Pradesh,SMB,2023-08-20,Low,T+2
1807,Merchant_01807,Utilities,Lucknow,Uttar Pradesh,Mid-Market,2024-03-31,Low,T+1
1808,Merchant_01808,Healthcare,Jaipur,Rajasthan,SMB,2024-04-23,Low,T+1
1809,Merchant_01809,Utilities,Chennai,Tamil Nadu,SMB,2025-05-19,Medium,T+2
1810,Merchant_01810,Electronics,Kolkata,West Bengal,Mid-Market,2024-07-25,Medium,T+3
1811,Merchant_01811,Entertainment,Kolkata,West Bengal,Enterprise,2022-07-09,Medium,T+2
1812,Merchant_01812,Grocery,Indore,Madhya Pradesh,SMB,2025-06-04,Low,T+2
1813,Merchant_01813,Grocery,Pune,Maharashtra,SMB,2022-03-24,Low,T+1
1814,Merchant_01814,Travel,Kolkata,West Bengal,Enterprise,2024-03-27,High,T+3
1815,Merchant_01815,Healthcare,Jaipur,Rajasthan,Mid-Market,2025-09-22,Medium,T+1
1816,Merchant_01816,Electronics,Mumbai,Maharashtra,SMB,2025-04-21,Medium,T+1
1817,Merchant_01817,Travel,Surat,Gujarat,Mid-Market,2022-04-02,Low,T+2
1818,Merchant_01818,Entertainment,Ahmedabad,Gujarat,SMB,2025-05-22,Medium,T+2
1819,Merchant_01819,Education,Bengaluru,Karnataka,SMB,2022-09-24,Low,T+2
1820,Merchant_01820,Dining,Bengaluru,Karnataka,Mid-Market,2022-05-06,Low,T+1
1821,Merchant_01821,Entertainment,Delhi,Delhi,SMB,2022-05-05,Medium,T+1
1822,Merchant_01822,Healthcare,Delhi,Delhi,SMB,2024-11-27,Low,T+2
1823,Merchant_01823,E-commerce,Hyderabad,Telangana,Mid-Market,2025-04-07,Medium,T+1
1824,Merchant_01824,Fashion,Surat,Gujarat,Mid-Market,2022-07-05,Medium,T+1
1825,Merchant_01825,Entertainment,Hyderabad,Telangana,SMB,2023-07-15,High,T+1
1826,Merchant_01826,Healthcare,Jaipur,Rajasthan,Mid-Market,2024-09-18,Low,T+1
1827,Merchant_01827,Utilities,Ahmedabad,Gujarat,SMB,2025-01-20,Low,T+1
1828,Merchant_01828,Fashion,Surat,Gujarat,SMB,2025-03-29,Low,T+1
1829,Merchant_01829,Healthcare,Kolkata,West Bengal,SMB,2025-11-14,Medium,T+1
1830,Merchant_01830,Grocery,Hyderabad,Telangana,Mid-Market,2022-10-07,Medium,T+2
1831,Merchant_01831,Travel,Delhi,Delhi,SMB,2022-07-30,Medium,T+2
1832,Merchant_01832,Healthcare,Ahmedabad,Gujarat,SMB,2023-12-11,Low,T+2
1833,Merchant_01833,E-commerce,Surat,Gujarat,Mid-Market,2022-08-12,Low,T+1
1834,Merchant_01834,Entertainment,Chennai,Tamil Nadu,SMB,2022-05-04,Low,T+3
1835,Merchant_01835,Entertainment,Indore,Madhya Pradesh,Enterprise,2025-03-26,Low,T+2
1836,Merchant_01836,Fashion,Delhi,Delhi,Mid-Market,2022-02-24,Low,T+1
1837,Merchant_01837,Grocery,Surat,Gujarat,Enterprise,2023-08-15,Medium,T+2
1838,Merchant_01838,Grocery,Lucknow,Uttar Pradesh,SMB,2022-12-02,Medium,T+2
1839,Merchant_01839,E-commerce,Delhi,Delhi,Mid-Market,2024-12-14,Low,T+2
1840,Merchant_01840,Fashion,Chennai,Tamil Nadu,Mid-Market,2024-01-14,Medium,T+2
1841,Merchant_01841,Utilities,Pune,Maharashtra,Enterprise,2025-09-05,Low,T+3
1842,Merchant_01842,Grocery,Bengaluru,Karnataka,Mid-Market,2022-10-14,Low,T+2
1843,Merchant_01843,Travel,Bengaluru,Karnataka,SMB,2023-03-28,Low,T+1
1844,Merchant_01844,Healthcare,Lucknow,Uttar Pradesh,Enterprise,2022-01-23,Low,T+2
1845,Merchant_01845,Entertainment,Lucknow,Uttar Pradesh,SMB,2022-07-24,Low,T+1
1846,Merchant_01846,E-commerce,Lucknow,Uttar Pradesh,Enterprise,2024-07-07,Low,T+2
1847,Merchant_01847,E-commerce,Pune,Maharashtra,Enterprise,2024-03-03,High,T+3
1848,Merchant_01848,Fashion,Chennai,Tamil Nadu,Mid-Market,2022-11-30,Medium,T+2
1849,Merchant_01849,Healthcare,Jaipur,Rajasthan,Mid-Market,2023-06-27,Low,T+3
1850,Merchant_01850,Healthcare,Delhi,Delhi,SMB,2025-11-19,Low,T+3
1851,Merchant_01851,Healthcare,Delhi,Delhi,SMB,2024-02-25,Medium,T+2
1852,Merchant_01852,Electronics,Jaipur,Rajasthan,Mid-Market,2025-07-25,Medium,T+3
1853,Merchant_01853,Electronics,Ahmedabad,Gujarat,SMB,2022-08-17,Low,T+1
1854,Merchant_01854,Fashion,Hyderabad,Telangana,Mid-Market,2022-12-29,Low,T+2
1855,Merchant_01855,Utilities,Lucknow,Uttar Pradesh,Mid-Market,2023-07-20,Low,T+2
1856,Merchant_01856,Dining,Hyderabad,Telangana,Mid-Market,2022-03-22,Low,T+3
1857,Merchant_01857,Electronics,Lucknow,Uttar Pradesh,SMB,2024-07-24,Low,T+1
1858,Merchant_01858,Fashion,Mumbai,Maharashtra,SMB,2024-03-05,Medium,T+1
1859,Merchant_01859,E-commerce,Ahmedabad,Gujarat,Mid-Market,2023-03-19,Medium,T+2
1860,Merchant_01860,Dining,Pune,Maharashtra,SMB,2023-06-14,Low,T+1
1861,Merchant_01861,Travel,Hyderabad,Telangana,Mid-Market,2022-11-15,Low,T+1
1862,Merchant_01862,E-commerce,Jaipur,Rajasthan,SMB,2022-04-10,Medium,T+2
1863,Merchant_01863,Utilities,Surat,Gujarat,SMB,2023-07-19,Low,T+1
1864,Merchant_01864,Electronics,Lucknow,Uttar Pradesh,Mid-Market,2023-03-15,High,T+2
1865,Merchant_01865,Utilities,Pune,Maharashtra,SMB,2024-06-28,Low,T+2
1866,Merchant_01866,Healthcare,Indore,Madhya Pradesh,Mid-Market,2023-06-13,Low,T+1
1867,Merchant_01867,Dining,Kolkata,West Bengal,Mid-Market,2024-03-11,Low,T+2
1868,Merchant_01868,Education,Indore,Madhya Pradesh,SMB,2022-06-25,High,T+2
1869,Merchant_01869,Education,Delhi,Delhi,Enterprise,2022-11-14,Low,T+2
1870,Merchant_01870,Travel,Hyderabad,Telangana,SMB,2023-05-08,Low,T+1
1871,Merchant_01871,Travel,Ahmedabad,Gujarat,Mid-Market,2022-09-17,Low,T+2
1872,Merchant_01872,Grocery,Ahmedabad,Gujarat,SMB,2023-04-18,Low,T+2
1873,Merchant_01873,Electronics,Hyderabad,Telangana,SMB,2024-12-30,Low,T+1
1874,Merchant_01874,Education,Bengaluru,Karnataka,SMB,2022-04-09,Low,T+1
1875,Merchant_01875,Healthcare,Chennai,Tamil Nadu,SMB,2022-08-19,Low,T+1
1876,Merchant_01876,Travel,Chennai,Tamil Nadu,Enterprise,2024-03-01,Low,T+1
1877,Merchant_01877,Travel,Chennai,Tamil Nadu,SMB,2025-06-18,Medium,T+1
1878,Merchant_01878,Fashion,Bengaluru,Karnataka,SMB,2024-11-05,Low,T+2
1879,Merchant_01879,Entertainment,Kolkata,West Bengal,SMB,2024-02-28,Medium,T+2
1880,Merchant_01880,Dining,Bengaluru,Karnataka,SMB,2024-07-19,Low,T+2
1881,Merchant_01881,Dining,Mumbai,Maharashtra,Mid-Market,2023-07-27,Low,T+1
1882,Merchant_01882,Entertainment,Kolkata,West Bengal,SMB,2022-12-13,Low,T+2
1883,Merchant_01883,Entertainment,Hyderabad,Telangana,SMB,2022-01-31,Low,T+2
1884,Merchant_01884,E-commerce,Delhi,Delhi,SMB,2025-04-10,Low,T+3
1885,Merchant_01885,Electronics,Delhi,Delhi,SMB,2025-06-15,Medium,T+2
1886,Merchant_01886,Travel,Lucknow,Uttar Pradesh,SMB,2023-09-21,Low,T+2
1887,Merchant_01887,Travel,Indore,Madhya Pradesh,SMB,2024-02-02,Low,T+2
1888,Merchant_01888,Dining,Surat,Gujarat,Mid-Market,2022-01-17,Medium,T+1
1889,Merchant_01889,Electronics,Pune,Maharashtra,SMB,2025-03-29,Low,T+2
1890,Merchant_01890,Travel,Delhi,Delhi,SMB,2023-04-22,Low,T+1
1891,Merchant_01891,Fashion,Surat,Gujarat,SMB,2023-10-17,Low,T+2
1892,Merchant_01892,Dining,Mumbai,Maharashtra,Mid-Market,2024-06-20,Low,T+1
1893,Merchant_01893,Education,Kolkata,West Bengal,SMB,2024-10-08,Low,T+1
1894,Merchant_01894,Electronics,Kolkata,West Bengal,Mid-Market,2025-02-03,Low,T+3
1895,Merchant_01895,Dining,Surat,Gujarat,SMB,2022-12-14,High,T+2
1896,Merchant_01896,Healthcare,Surat,Gujarat,SMB,2022-09-06,High,T+2
1897,Merchant_01897,Utilities,Kolkata,West Bengal,SMB,2024-04-03,Low,T+1
1898,Merchant_01898,Entertainment,Chennai,Tamil Nadu,SMB,2022-03-12,Low,T+3
1899,Merchant_01899,Travel,Chennai,Tamil Nadu,Mid-Market,2025-10-17,Low,T+1
1900,Merchant_01900,Fashion,Chennai,Tamil Nadu,Enterprise,2025-09-04,Low,T+2
1901,Merchant_01901,Electronics,Delhi,Delhi,Mid-Market,2024-12-27,Low,T+1
1902,Merchant_01902,E-commerce,Delhi,Delhi,SMB,2025-08-08,Low,T+2
1903,Merchant_01903,Electronics,Lucknow,Uttar Pradesh,Mid-Market,2024-12-19,Low,T+2
1904,Merchant_01904,Fashion,Ahmedabad,Gujarat,SMB,2024-10-08,Medium,T+2
1905,Merchant_01905,Travel,Jaipur,Rajasthan,Enterprise,2022-03-05,Low,T+3
1906,Merchant_01906,Fashion,Mumbai,Maharashtra,SMB,2022-09-27,Low,T+1
1907,Merchant_01907,E-commerce,Kolkata,West Bengal,SMB,2022-11-03,Low,T+1
1908,Merchant_01908,Utilities,Hyderabad,Telangana,Mid-Market,2022-11-10,Medium,T+1
1909,Merchant_01909,E-commerce,Bengaluru,Karnataka,SMB,2022-05-06,Medium,T+1
1910,Merchant_01910,Electronics,Ahmedabad,Gujarat,SMB,2024-04-10,Low,T+2
1911,Merchant_01911,Fashion,Jaipur,Rajasthan,Mid-Market,2022-01-26,Low,T+2
1912,Merchant_01912,E-commerce,Bengaluru,Karnataka,Enterprise,2023-10-12,Low,T+2
1913,Merchant_01913,Grocery,Bengaluru,Karnataka,SMB,2022-06-15,Medium,T+1
1914,Merchant_01914,E-commerce,Kolkata,West Bengal,Mid-Market,2022-12-24,Low,T+2
1915,Merchant_01915,Utilities,Indore,Madhya Pradesh,SMB,2024-04-03,Low,T+1
1916,Merchant_01916,Electronics,Ahmedabad,Gujarat,SMB,2024-04-17,Low,T+1
1917,Merchant_01917,Dining,Chennai,Tamil Nadu,SMB,2023-08-08,Low,T+1
1918,Merchant_01918,Education,Chennai,Tamil Nadu,Mid-Market,2023-02-02,Medium,T+2
1919,Merchant_01919,Education,Ahmedabad,Gujarat,SMB,2024-05-27,Low,T+2
1920,Merchant_01920,E-commerce,Hyderabad,Telangana,SMB,2023-06-14,Low,T+1
1921,Merchant_01921,Healthcare,Jaipur,Rajasthan,SMB,2023-05-18,Medium,T+2
1922,Merchant_01922,Education,Ahmedabad,Gujarat,SMB,2022-12-16,Low,T+1
1923,Merchant_01923,Fashion,Lucknow,Uttar Pradesh,Enterprise,2023-02-17,Low,T+1
1924,Merchant_01924,Dining,Hyderabad,Telangana,SMB,2024-03-23,Low,T+1
1925,Merchant_01925,Grocery,Hyderabad,Telangana,SMB,2025-06-26,Medium,T+1
1926,Merchant_01926,Dining,Ahmedabad,Gujarat,Mid-Market,2025-04-12,Medium,T+3
1927,Merchant_01927,Travel,Indore,Madhya Pradesh,Mid-Market,2024-01-03,Low,T+3
1928,Merchant_01928,Entertainment,Ahmedabad,Gujarat,SMB,2025-08-30,Low,T+1
1929,Merchant_01929,Electronics,Surat,Gujarat,SMB,2022-09-08,Low,T+1
1930,Merchant_01930,Entertainment,Pune,Maharashtra,Mid-Market,2023-05-01,Low,T+1
1931,Merchant_01931,Education,Surat,Gujarat,Mid-Market,2023-06-09,Low,T+1
1932,Merchant_01932,Healthcare,Chennai,Tamil Nadu,SMB,2024-09-07,Low,T+1
1933,Merchant_01933,Grocery,Bengaluru,Karnataka,Enterprise,2025-09-28,Low,T+1
1934,Merchant_01934,Entertainment,Surat,Gujarat,Enterprise,2023-01-13,Low,T+1
1935,Merchant_01935,Grocery,Kolkata,West Bengal,SMB,2022-07-27,Medium,T+1
1936,Merchant_01936,Travel,Lucknow,Uttar Pradesh,Mid-Market,2022-09-15,Medium,T+2
1937,Merchant_01937,Entertainment,Ahmedabad,Gujarat,Mid-Market,2023-01-05,Low,T+1
1938,Merchant_01938,Healthcare,Lucknow,Uttar Pradesh,SMB,2024-01-08,Low,T+2
1939,Merchant_01939,Dining,Chennai,Tamil Nadu,SMB,2023-12-13,Low,T+2
1940,Merchant_01940,Healthcare,Ahmedabad,Gujarat,Mid-Market,2025-01-12,Low,T+2
1941,Merchant_01941,Utilities,Pune,Maharashtra,SMB,2023-07-24,Low,T+1
1942,Merchant_01942,Healthcare,Delhi,Delhi,SMB,2024-12-25,Medium,T+1
1943,Merchant_01943,Grocery,Chennai,Tamil Nadu,SMB,2023-04-17,Low,T+2
1944,Merchant_01944,Entertainment,Chennai,Tamil Nadu,SMB,2025-05-25,Low,T+1
1945,Merchant_01945,Electronics,Indore,Madhya Pradesh,SMB,2022-04-11,Low,T+2
