merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
509979,Merchant_509979,Fuel,Mumbai,Maharashtra,SMB,2020-03-23,Low,T+2
509980,Merchant_509980,Fuel,Vadodara,Gujarat,SMB,2020-04-08,Low,T+2
509981,Merchant_509981,Fuel,Chennai,Tamil Nadu,Mid-Market,2022-01-03,Low,T+1
509982,Merchant_509982,Insurance,Surat,Gujarat,SMB,2019-05-23,Low,T+1
509983,Merchant_509983,Electronics,Kochi,Kerala,SMB,2026-06-06,Low,T+1
509984,Merchant_509984,Grocery,Chandigarh,Chandigarh,Mid-Market,2020-02-05,Medium,T+2
509985,Merchant_509985,Travel,Kolkata,West Bengal,Enterprise,2021-04-05,Medium,T+1
509986,Merchant_509986,Travel,Ahmedabad,Gujarat,SMB,2023-10-10,Low,T+1
509987,Merchant_509987,Entertainment,Kochi,Kerala,SMB,2019-12-08,Medium,T+1
509988,Merchant_509988,Utilities,Hyderabad,Telangana,SMB,2022-02-25,Low,T+1
509989,Merchant_509989,Travel,Nashik,Maharashtra,SMB,2019-06-11,Low,T+2
509990,Merchant_509990,Insurance,Hyderabad,Telangana,SMB,2019-04-24,Low,T+2
509991,Merchant_509991,Grocery,Mumbai,Maharashtra,SMB,2023-01-18,Medium,T+1
509992,Merchant_509992,Education,Kochi,Kerala,SMB,2020-07-31,Low,T+2
509993,Merchant_509993,Telecom,Pune,Maharashtra,Enterprise,2019-07-15,Low,T+1
509994,Merchant_509994,Grocery,Bengaluru,Karnataka,SMB,2021-09-09,Low,T+1
509995,Merchant_509995,Healthcare,Indore,Madhya Pradesh,SMB,2020-01-17,Medium,T+1
509996,Merchant_509996,Utilities,Ahmedabad,Gujarat,SMB,2021-11-01,Low,T+2
509997,Merchant_509997,Government,Lucknow,Uttar Pradesh,Enterprise,2024-07-12,High,T+1
509998,Merchant_509998,Fashion,Chandigarh,Chandigarh,SMB,2022-04-07,Low,T+1
509999,Merchant_509999,Education,Vadodara,Gujarat,SMB,2024-05-09,Low,T+1
510000,Merchant_510000,Utilities,Kochi,Kerala,SMB,2024-01-18,Medium,T+1
510001,Merchant_510001,Restaurants,Bhopal,Madhya Pradesh,Enterprise,2022-11-11,Low,T+1
510002,Merchant_510002,Food Delivery,Delhi,Delhi,SMB,2019-10-16,Low,T+1
510003,Merchant_510003,Fuel,Vadodara,Gujarat,SMB,2021-08-25,Medium,T+2
510004,Merchant_510004,Insurance,Jaipur,Rajasthan,SMB,2021-12-17,Low,T+3
510005,Merchant_510005,Restaurants,Hyderabad,Telangana,SMB,2023-08-10,Low,T+1
510006,Merchant_510006,Healthcare,Indore,Madhya Pradesh,SMB,2024-08-02,Low,T+3
510007,Merchant_510007,Fashion,Vadodara,Gujarat,SMB,2023-04-08,Low,T+3
510008,Merchant_510008,Pharmacy,Vadodara,Gujarat,SMB,2021-08-27,Low,T+1
510009,Merchant_510009,Insurance,Visakhapatnam,Andhra Pradesh,SMB,2023-05-15,Low,T+3
510010,Merchant_510010,E-commerce,Delhi,Delhi,Mid-Market,2023-11-23,Medium,T+2
510011,Merchant_510011,Fuel,Nashik,Maharashtra,SMB,2019-11-14,Medium,T+1
510012,Merchant_510012,Utilities,Jaipur,Rajasthan,SMB,2020-04-29,Low,T+1
510013,Merchant_510013,E-commerce,Ahmedabad,Gujarat,Mid-Market,2023-03-13,Medium,T+2
510014,Merchant_510014,Utilities,Kolkata,West Bengal,SMB,2020-10-21,Medium,T+2
510015,Merchant_510015,Entertainment,Visakhapatnam,Andhra Pradesh,SMB,2021-07-29,Low,T+3
510016,Merchant_510016,Government,Nagpur,Maharashtra,SMB,2019-08-08,Low,T+1
510017,Merchant_510017,Government,Hyderabad,Telangana,SMB,2024-12-08,Low,T+1
510018,Merchant_510018,Insurance,Ahmedabad,Gujarat,Enterprise,2020-08-05,Low,T+1
510019,Merchant_510019,Travel,Mumbai,Maharashtra,SMB,2021-05-08,Low,T+1
510020,Merchant_510020,Electronics,Visakhapatnam,Andhra Pradesh,SMB,2024-09-24,Low,T+2
510021,Merchant_510021,Restaurants,Hyderabad,Telangana,SMB,2026-05-03,Medium,T+2
510022,Merchant_510022,Healthcare,Indore,Madhya Pradesh,Enterprise,2024-07-08,Low,T+2
510023,Merchant_510023,Food Delivery,Kolkata,West Bengal,Enterprise,2022-02-02,Low,T+2
510024,Merchant_510024,Grocery,Surat,Gujarat,SMB,2023-01-19,Low,T+2
510025,Merchant_510025,Restaurants,Kochi,Kerala,Enterprise,2019-06-27,Low,T+1
510026,Merchant_510026,E-commerce,Vadodara,Gujarat,SMB,2019-09-09,Low,T+1
510027,Merchant_510027,Entertainment,Visakhapatnam,Andhra Pradesh,Mid-Market,2022-11-30,Low,T+2
510028,Merchant_510028,Education,Visakhapatnam,Andhra Pradesh,SMB,2020-01-09,Low,T+1
510029,Merchant_510029,Utilities,Indore,Madhya Pradesh,SMB,2024-02-09,Low,T+2
510030,Merchant_510030,E-commerce,Lucknow,Uttar Pradesh,Mid-Market,2025-08-25,Low,T+1
510031,Merchant_510031,Education,Vadodara,Gujarat,SMB,2020-11-13,Low,T+1
510032,Merchant_510032,Travel,Visakhapatnam,Andhra Pradesh,Enterprise,2021-06-23,Low,T+3
510033,Merchant_510033,Grocery,Vadodara,Gujarat,Mid-Market,2022-01-22,Low,T+1
510034,Merchant_510034,Utilities,Kolkata,West Bengal,SMB,2019-01-11,Low,T+2
510035,Merchant_510035,Grocery,Bhopal,Madhya Pradesh,SMB,2025-09-29,Medium,T+2
510036,Merchant_510036,Insurance,Bhopal,Madhya Pradesh,SMB,2021-03-11,Low,T+2
510037,Merchant_510037,Travel,Indore,Madhya Pradesh,SMB,2022-06-16,Low,T+3
510038,Merchant_510038,Grocery,Coimbatore,Tamil Nadu,Mid-Market,2022-05-04,Medium,T+1
510039,Merchant_510039,Pharmacy,Surat,Gujarat,SMB,2024-08-11,Low,T+1
510040,Merchant_510040,Pharmacy,Nashik,Maharashtra,SMB,2021-06-05,Low,T+1
510041,Merchant_510041,Restaurants,Jaipur,Rajasthan,SMB,2021-09-04,Medium,T+1
510042,Merchant_510042,Fuel,Chandigarh,Chandigarh,SMB,2024-07-12,Medium,T+3
510043,Merchant_510043,Telecom,Jaipur,Rajasthan,Mid-Market,2023-06-15,Low,T+1
510044,Merchant_510044,Utilities,Mumbai,Maharashtra,SMB,2019-09-23,Low,T+1
510045,Merchant_510045,Education,Nagpur,Maharashtra,Enterprise,2022-08-09,Low,T+1
510046,Merchant_510046,Travel,Pune,Maharashtra,Mid-Market,2022-05-09,Low,T+1
510047,Merchant_510047,Fashion,Kolkata,West Bengal,SMB,2020-06-07,Low,T+2
510048,Merchant_510048,Restaurants,Chandigarh,Chandigarh,Enterprise,2023-07-24,Medium,T+3
510049,Merchant_510049,Government,Visakhapatnam,Andhra Pradesh,SMB,2023-04-30,High,T+3
510050,Merchant_510050,E-commerce,Nashik,Maharashtra,Mid-Market,2020-03-14,Low,T+1
510051,Merchant_510051,Fuel,Vadodara,Gujarat,SMB,2022-07-17,Low,T+1
510052,Merchant_510052,Fashion,Bhopal,Madhya Pradesh,SMB,2019-02-01,Low,T+1
510053,Merchant_510053,Entertainment,Kochi,Kerala,SMB,2022-09-06,Low,T+2
510054,Merchant_510054,Education,Kochi,Kerala,SMB,2025-10-14,Low,T+1
510055,Merchant_510055,Insurance,Nashik,Maharashtra,Mid-Market,2023-12-20,Low,T+1
510056,Merchant_510056,Fuel,Bengaluru,Karnataka,SMB,2025-07-16,Low,T+1
510057,Merchant_510057,Entertainment,Chennai,Tamil Nadu,SMB,2019-05-14,Low,T+1
510058,Merchant_510058,Grocery,Chandigarh,Chandigarh,SMB,2024-12-26,Low,T+2
510059,Merchant_510059,Fuel,Surat,Gujarat,SMB,2019-03-16,Low,T+1
510060,Merchant_510060,Entertainment,Delhi,Delhi,SMB,2021-05-01,Low,T+2
510061,Merchant_510061,Travel,Kolkata,West Bengal,SMB,2022-03-19,Low,T+1
510062,Merchant_510062,Entertainment,Delhi,Delhi,SMB,2024-03-05,Low,T+1
510063,Merchant_510063,Pharmacy,Kolkata,West Bengal,SMB,2023-03-29,Low,T+3
510064,Merchant_510064,Education,Bengaluru,Karnataka,Mid-Market,2023-01-08,Medium,T+1
510065,Merchant_510065,Pharmacy,Surat,Gujarat,Mid-Market,2019-06-16,Low,T+1
510066,Merchant_510066,Healthcare,Lucknow,Uttar Pradesh,SMB,2021-05-25,Low,T+1
510067,Merchant_510067,Restaurants,Vadodara,Gujarat,SMB,2024-12-28,Low,T+1
510068,Merchant_510068,Telecom,Delhi,Delhi,Mid-Market,2023-12-10,Medium,T+3
510069,Merchant_510069,Restaurants,Jaipur,Rajasthan,SMB,2020-06-20,Low,T+1
510070,Merchant_510070,Food Delivery,Surat,Gujarat,SMB,2023-08-06,Low,T+1
510071,Merchant_510071,Electronics,Visakhapatnam,Andhra Pradesh,Mid-Market,2019-02-23,Low,T+1
510072,Merchant_510072,Travel,Delhi,Delhi,SMB,2024-01-18,Medium,T+2
510073,Merchant_510073,Utilities,Indore,Madhya Pradesh,Enterprise,2019-07-18,Low,T+1
510074,Merchant_510074,Government,Ahmedabad,Gujarat,Enterprise,2024-11-05,Low,T+2
510075,Merchant_510075,Fuel,Lucknow,Uttar Pradesh,SMB,2023-06-12,Medium,T+2
510076,Merchant_510076,Fashion,Nashik,Maharashtra,SMB,2024-09-27,High,T+1
510077,Merchant_510077,Telecom,Chennai,Tamil Nadu,Mid-Market,2019-04-21,Low,T+1
510078,Merchant_510078,Electronics,Bengaluru,Karnataka,SMB,2025-03-15,Low,T+1
510079,Merchant_510079,Telecom,Hyderabad,Telangana,Mid-Market,2025-06-08,Low,T+1
510080,Merchant_510080,Fashion,Coimbatore,Tamil Nadu,SMB,2020-02-04,High,T+1
510081,Merchant_510081,Fashion,Chennai,Tamil Nadu,SMB,2022-02-08,Medium,T+1
510082,Merchant_510082,Fashion,Bhopal,Madhya Pradesh,SMB,2022-05-25,Low,T+1
510083,Merchant_510083,Pharmacy,Chandigarh,Chandigarh,Mid-Market,2021-01-11,Low,T+1
510084,Merchant_510084,Grocery,Kochi,Kerala,Enterprise,2021-11-23,Medium,T+2
510085,Merchant_510085,Insurance,Ahmedabad,Gujarat,SMB,2020-11-08,Low,T+2
510086,Merchant_510086,Grocery,Delhi,Delhi,Mid-Market,2022-10-13,Low,T+2
510087,Merchant_510087,Healthcare,Vadodara,Gujarat,SMB,2022-09-19,Low,T+2
510088,Merchant_510088,Healthcare,Vadodara,Gujarat,SMB,2022-02-18,Low,T+1
510089,Merchant_510089,Pharmacy,Ahmedabad,Gujarat,Mid-Market,2021-03-22,Low,T+1
510090,Merchant_510090,Education,Indore,Madhya Pradesh,Mid-Market,2022-06-08,Low,T+2
510091,Merchant_510091,Travel,Lucknow,Uttar Pradesh,SMB,2024-04-03,Low,T+1
510092,Merchant_510092,Education,Chandigarh,Chandigarh,SMB,2025-02-11,Low,T+2
510093,Merchant_510093,Telecom,Delhi,Delhi,SMB,2024-04-30,Low,T+1
510094,Merchant_510094,Healthcare,Hyderabad,Telangana,Mid-Market,2024-09-13,Medium,T+1
510095,Merchant_510095,Electronics,Lucknow,Uttar Pradesh,SMB,2019-09-18,Low,T+1
510096,Merchant_510096,Travel,Kolkata,West Bengal,Mid-Market,2024-10-28,Low,T+1
510097,Merchant_510097,Electronics,Kochi,Kerala,SMB,2022-10-17,Low,T+2
510098,Merchant_510098,Government,Vadodara,Gujarat,SMB,2019-02-20,Medium,T+1
510099,Merchant_510099,E-commerce,Bhopal,Madhya Pradesh,SMB,2019-02-24,Low,T+1
510100,Merchant_510100,Electronics,Bhopal,Madhya Pradesh,SMB,2021-05-16,Low,T+1
510101,Merchant_510101,Pharmacy,Nashik,Maharashtra,SMB,2023-05-11,Medium,T+1
510102,Merchant_510102,Government,Vadodara,Gujarat,Mid-Market,2026-01-11,Low,T+1
510103,Merchant_510103,E-commerce,Kochi,Kerala,SMB,2025-12-12,Low,T+1
510104,Merchant_510104,Travel,Indore,Madhya Pradesh,Mid-Market,2020-05-07,Medium,T+2
510105,Merchant_510105,Insurance,Hyderabad,Telangana,SMB,2022-04-04,Low,T+1
510106,Merchant_510106,Government,Visakhapatnam,Andhra Pradesh,Enterprise,2023-11-17,Low,T+3
510107,Merchant_510107,Telecom,Kolkata,West Bengal,SMB,2019-10-26,Medium,T+1
510108,Merchant_510108,Insurance,Coimbatore,Tamil Nadu,SMB,2021-01-31,Low,T+2
510109,Merchant_510109,Restaurants,Mumbai,Maharashtra,SMB,2025-07-13,Low,T+1
510110,Merchant_510110,Healthcare,Lucknow,Uttar Pradesh,SMB,2023-04-19,Medium,T+1
510111,Merchant_510111,Travel,Chennai,Tamil Nadu,SMB,2019-11-17,High,T+2
510112,Merchant_510112,Insurance,Indore,Madhya Pradesh,Mid-Market,2025-10-30,Low,T+1
510113,Merchant_510113,Healthcare,Nagpur,Maharashtra,SMB,2024-06-10,Low,T+2
510114,Merchant_510114,Travel,Kochi,Kerala,SMB,2019-07-27,Low,T+1
510115,Merchant_510115,Utilities,Hyderabad,Telangana,SMB,2020-04-08,Low,T+1
510116,Merchant_510116,Telecom,Nagpur,Maharashtra,SMB,2025-09-28,Medium,T+1
510117,Merchant_510117,Travel,Visakhapatnam,Andhra Pradesh,SMB,2021-12-22,High,T+1
510118,Merchant_510118,Telecom,Chandigarh,Chandigarh,Mid-Market,2022-03-26,Low,T+3
510119,Merchant_510119,Grocery,Bengaluru,Karnataka,SMB,2020-07-27,Low,T+1
510120,Merchant_510120,E-commerce,Ahmedabad,Gujarat,SMB,2025-03-11,Medium,T+2
510121,Merchant_510121,Telecom,Pune,Maharashtra,Mid-Market,2020-08-25,Low,T+1
510122,Merchant_510122,Government,Surat,Gujarat,SMB,2019-02-22,Low,T+1
510123,Merchant_510123,Insurance,Jaipur,Rajasthan,SMB,2024-08-02,Low,T+2
510124,Merchant_510124,Electronics,Vadodara,Gujarat,SMB,2021-05-31,Low,T+1
510125,Merchant_510125,Travel,Jaipur,Rajasthan,SMB,2023-03-28,Low,T+2
510126,Merchant_510126,Education,Visakhapatnam,Andhra Pradesh,SMB,2026-01-06,Low,T+1
510127,Merchant_510127,Electronics,Bhopal,Madhya Pradesh,SMB,2019-04-16,Low,T+2
510128,Merchant_510128,Food Delivery,Delhi,Delhi,Mid-Market,2023-08-08,Low,T+1
510129,Merchant_510129,Education,Chandigarh,Chandigarh,Mid-Market,2023-04-13,High,T+1
510130,Merchant_510130,Travel,Mumbai,Maharashtra,SMB,2025-06-05,Low,T+2
510131,Merchant_510131,Telecom,Nashik,Maharashtra,SMB,2026-05-22,Low,T+1
510132,Merchant_510132,Insurance,Coimbatore,Tamil Nadu,Enterprise,2020-03-30,Low,T+3
510133,Merchant_510133,Utilities,Kochi,Kerala,Enterprise,2025-07-17,Low,T+2
510134,Merchant_510134,Pharmacy,Hyderabad,Telangana,SMB,2022-03-01,Low,T+1
510135,Merchant_510135,Electronics,Visakhapatnam,Andhra Pradesh,Mid-Market,2025-10-07,Low,T+1
510136,Merchant_510136,Healthcare,Hyderabad,Telangana,SMB,2024-07-24,Low,T+1
510137,Merchant_510137,Grocery,Ahmedabad,Gujarat,SMB,2025-09-01,Low,T+1
510138,Merchant_510138,Travel,Delhi,Delhi,SMB,2021-06-16,Low,T+2
510139,Merchant_510139,Healthcare,Hyderabad,Telangana,SMB,2023-06-11,Low,T+2
510140,Merchant_510140,Education,Nashik,Maharashtra,SMB,2025-10-02,Low,T+2
510141,Merchant_510141,Education,Indore,Madhya Pradesh,Mid-Market,2020-10-10,Low,T+1
510142,Merchant_510142,Insurance,Mumbai,Maharashtra,SMB,2025-06-03,Low,T+2
510143,Merchant_510143,Fuel,Chennai,Tamil Nadu,SMB,2024-07-13,Low,T+1
510144,Merchant_510144,Fuel,Lucknow,Uttar Pradesh,SMB,2019-06-18,Low,T+1
510145,Merchant_510145,Electronics,Indore,Madhya Pradesh,SMB,2019-03-12,Low,T+2
510146,Merchant_510146,Entertainment,Chennai,Tamil Nadu,SMB,2020-06-18,Medium,T+1
510147,Merchant_510147,Grocery,Jaipur,Rajasthan,SMB,2025-11-16,Medium,T+2
510148,Merchant_510148,Travel,Pune,Maharashtra,Mid-Market,2022-11-18,Low,T+2
510149,Merchant_510149,Healthcare,Nashik,Maharashtra,Mid-Market,2019-07-29,Low,T+2
510150,Merchant_510150,Pharmacy,Hyderabad,Telangana,Mid-Market,2024-03-03,Low,T+1
510151,Merchant_510151,E-commerce,Bhopal,Madhya Pradesh,SMB,2026-03-24,Low,T+3
510152,Merchant_510152,Fuel,Lucknow,Uttar Pradesh,SMB,2022-07-31,Low,T+3
510153,Merchant_510153,Travel,Surat,Gujarat,SMB,2025-05-29,Low,T+2
510154,Merchant_510154,Utilities,Chandigarh,Chandigarh,SMB,2021-11-13,Low,T+1
510155,Merchant_510155,Food Delivery,Nagpur,Maharashtra,SMB,2022-09-13,Medium,T+1
510156,Merchant_510156,Utilities,Bhopal,Madhya Pradesh,Mid-Market,2020-07-02,Low,T+1
510157,Merchant_510157,Government,Hyderabad,Telangana,SMB,2025-01-03,Low,T+1
510158,Merchant_510158,Government,Pune,Maharashtra,SMB,2021-07-28,Low,T+2
510159,Merchant_510159,Utilities,Bengaluru,Karnataka,Enterprise,2019-09-18,Low,T+3
510160,Merchant_510160,Entertainment,Kolkata,West Bengal,SMB,2021-07-16,Low,T+1
510161,Merchant_510161,Restaurants,Vadodara,Gujarat,SMB,2022-01-16,Low,T+1
510162,Merchant_510162,E-commerce,Surat,Gujarat,Mid-Market,2022-01-18,Low,T+2
510163,Merchant_510163,Restaurants,Nagpur,Maharashtra,SMB,2025-07-01,Medium,T+2
510164,Merchant_510164,Electronics,Pune,Maharashtra,SMB,2023-09-19,Low,T+2
510165,Merchant_510165,Grocery,Chandigarh,Chandigarh,SMB,2021-08-08,Low,T+2
510166,Merchant_510166,Grocery,Bhopal,Madhya Pradesh,Mid-Market,2023-05-01,Low,T+2
510167,Merchant_510167,E-commerce,Jaipur,Rajasthan,SMB,2025-05-02,Low,T+1
510168,Merchant_510168,Grocery,Jaipur,Rajasthan,SMB,2025-07-29,Low,T+2
510169,Merchant_510169,Entertainment,Indore,Madhya Pradesh,Mid-Market,2025-02-28,Low,T+1
510170,Merchant_510170,Entertainment,Jaipur,Rajasthan,SMB,2023-06-06,Low,T+1
510171,Merchant_510171,Entertainment,Chandigarh,Chandigarh,Enterprise,2021-12-25,Low,T+1
510172,Merchant_510172,Entertainment,Chandigarh,Chandigarh,SMB,2022-02-09,Low,T+1
510173,Merchant_510173,Telecom,Indore,Madhya Pradesh,Enterprise,2023-10-22,Medium,T+1
510174,Merchant_510174,Insurance,Vadodara,Gujarat,SMB,2021-06-25,Medium,T+1
510175,Merchant_510175,Restaurants,Nagpur,Maharashtra,Mid-Market,2021-01-07,Low,T+1
510176,Merchant_510176,E-commerce,Mumbai,Maharashtra,SMB,2019-12-25,Low,T+1
510177,Merchant_510177,Government,Mumbai,Maharashtra,SMB,2019-11-07,Low,T+2
510178,Merchant_510178,Travel,Vadodara,Gujarat,SMB,2019-11-18,Low,T+1
510179,Merchant_510179,Fashion,Indore,Madhya Pradesh,Enterprise,2025-02-12,Low,T+2
510180,Merchant_510180,Grocery,Lucknow,Uttar Pradesh,SMB,2019-01-02,Low,T+1
510181,Merchant_510181,Entertainment,Pune,Maharashtra,Mid-Market,2026-03-28,Low,T+2
510182,Merchant_510182,Restaurants,Ahmedabad,Gujarat,SMB,2022-05-18,Low,T+2
510183,Merchant_510183,Food Delivery,Ahmedabad,Gujarat,SMB,2026-01-06,Medium,T+1
510184,Merchant_510184,Restaurants,Visakhapatnam,Andhra Pradesh,SMB,2023-09-17,Medium,T+2
510185,Merchant_510185,Healthcare,Mumbai,Maharashtra,Mid-Market,2024-10-24,Low,T+2
510186,Merchant_510186,E-commerce,Chennai,Tamil Nadu,SMB,2020-09-06,Low,T+1
510187,Merchant_510187,Food Delivery,Pune,Maharashtra,Mid-Market,2025-05-12,Low,T+3
510188,Merchant_510188,Electronics,Kolkata,West Bengal,SMB,2023-09-30,Low,T+1
510189,Merchant_510189,Restaurants,Jaipur,Rajasthan,SMB,2020-07-26,Low,T+1
510190,Merchant_510190,Pharmacy,Chennai,Tamil Nadu,SMB,2021-09-23,Low,T+1
510191,Merchant_510191,Restaurants,Vadodara,Gujarat,SMB,2019-06-24,Low,T+3
510192,Merchant_510192,Telecom,Chandigarh,Chandigarh,SMB,2021-05-11,Low,T+1
510193,Merchant_510193,Grocery,Mumbai,Maharashtra,SMB,2022-09-18,Low,T+2
510194,Merchant_510194,Food Delivery,Delhi,Delhi,SMB,2024-08-16,Low,T+1
510195,Merchant_510195,Electronics,Vadodara,Gujarat,Mid-Market,2022-05-27,Medium,T+2
510196,Merchant_510196,Entertainment,Surat,Gujarat,SMB,2022-06-11,Low,T+1
510197,Merchant_510197,Insurance,Surat,Gujarat,SMB,2021-09-13,High,T+1
510198,Merchant_510198,Insurance,Bengaluru,Karnataka,SMB,2024-04-26,Low,T+2
510199,Merchant_510199,E-commerce,Bhopal,Madhya Pradesh,Mid-Market,2025-08-04,Low,T+1
510200,Merchant_510200,Food Delivery,Vadodara,Gujarat,SMB,2024-05-04,Low,T+1
510201,Merchant_510201,Pharmacy,Nashik,Maharashtra,SMB,2025-04-07,Low,T+1
510202,Merchant_510202,E-commerce,Bengaluru,Karnataka,SMB,2020-11-18,High,T+1
510203,Merchant_510203,E-commerce,Jaipur,Rajasthan,SMB,2023-11-16,Low,T+1
510204,Merchant_510204,Food Delivery,Chennai,Tamil Nadu,SMB,2019-08-18,Low,T+1
510205,Merchant_510205,Fashion,Pune,Maharashtra,Mid-Market,2020-06-01,Low,T+1
510206,Merchant_510206,E-commerce,Indore,Madhya Pradesh,SMB,2026-03-03,Low,T+1
510207,Merchant_510207,Food Delivery,Indore,Madhya Pradesh,SMB,2023-05-28,Low,T+2
510208,Merchant_510208,E-commerce,Ahmedabad,Gujarat,SMB,2021-07-29,Low,T+1
510209,Merchant_510209,Electronics,Vadodara,Gujarat,Mid-Market,2024-01-16,Low,T+3
510210,Merchant_510210,Government,Hyderabad,Telangana,SMB,2020-03-28,Low,T+2
510211,Merchant_510211,Government,Ahmedabad,Gujarat,SMB,2020-02-03,Low,T+3
510212,Merchant_510212,Pharmacy,Pune,Maharashtra,Enterprise,2021-01-09,Low,T+2
510213,Merchant_510213,Government,Kochi,Kerala,SMB,2025-01-20,Medium,T+3
510214,Merchant_510214,Fashion,Pune,Maharashtra,SMB,2020-10-21,Medium,T+1
510215,Merchant_510215,Pharmacy,Ahmedabad,Gujarat,Mid-Market,2024-04-07,Low,T+1
510216,Merchant_510216,Utilities,Coimbatore,Tamil Nadu,SMB,2023-08-30,Low,T+1
510217,Merchant_510217,Pharmacy,Vadodara,Gujarat,SMB,2020-02-22,Low,T+2
510218,Merchant_510218,Insurance,Bengaluru,Karnataka,SMB,2024-05-13,Low,T+1
510219,Merchant_510219,Insurance,Coimbatore,Tamil Nadu,SMB,2020-05-15,Low,T+2
510220,Merchant_510220,Telecom,Vadodara,Gujarat,SMB,2019-06-09,Low,T+1
510221,Merchant_510221,Pharmacy,Delhi,Delhi,Enterprise,2023-09-08,Low,T+2
510222,Merchant_510222,Grocery,Bengaluru,Karnataka,SMB,2023-09-03,Low,T+2
510223,Merchant_510223,Utilities,Chandigarh,Chandigarh,SMB,2023-08-09,Low,T+2
510224,Merchant_510224,Pharmacy,Coimbatore,Tamil Nadu,SMB,2020-12-11,Low,T+2
510225,Merchant_510225,Education,Pune,Maharashtra,SMB,2021-07-24,Medium,T+1
510226,Merchant_510226,Insurance,Ahmedabad,Gujarat,Enterprise,2026-06-24,Medium,T+2
510227,Merchant_510227,Fuel,Bhopal,Madhya Pradesh,SMB,2023-08-21,Low,T+2
510228,Merchant_510228,Grocery,Nashik,Maharashtra,Enterprise,2024-07-31,Medium,T+2
510229,Merchant_510229,Restaurants,Kochi,Kerala,SMB,2025-05-05,High,T+1
510230,Merchant_510230,Government,Jaipur,Rajasthan,SMB,2022-03-15,Low,T+1
510231,Merchant_510231,Insurance,Jaipur,Rajasthan,SMB,2026-05-20,Low,T+1
510232,Merchant_510232,E-commerce,Nashik,Maharashtra,SMB,2023-04-27,Low,T+1
510233,Merchant_510233,Insurance,Pune,Maharashtra,SMB,2021-06-29,Medium,T+2
510234,Merchant_510234,Pharmacy,Delhi,Delhi,SMB,2019-05-15,Low,T+1
510235,Merchant_510235,Utilities,Coimbatore,Tamil Nadu,SMB,2019-02-20,Medium,T+1
510236,Merchant_510236,Restaurants,Visakhapatnam,Andhra Pradesh,Mid-Market,2020-09-13,Medium,T+2
510237,Merchant_510237,Grocery,Coimbatore,Tamil Nadu,SMB,2026-01-02,Low,T+2
510238,Merchant_510238,Insurance,Ahmedabad,Gujarat,SMB,2019-07-02,Low,T+1
510239,Merchant_510239,Electronics,Bengaluru,Karnataka,Mid-Market,2020-03-09,Medium,T+1
510240,Merchant_510240,Restaurants,Hyderabad,Telangana,SMB,2023-07-22,Low,T+2
510241,Merchant_510241,Utilities,Bhopal,Madhya Pradesh,SMB,2025-03-02,Low,T+2
510242,Merchant_510242,Grocery,Delhi,Delhi,SMB,2021-11-14,Low,T+2
510243,Merchant_510243,Fashion,Mumbai,Maharashtra,Mid-Market,2024-06-01,Low,T+1
510244,Merchant_510244,Fashion,Kolkata,West Bengal,SMB,2023-08-11,Low,T+1
510245,Merchant_510245,Insurance,Visakhapatnam,Andhra Pradesh,Enterprise,2019-04-20,Low,T+1
510246,Merchant_510246,Travel,Chennai,Tamil Nadu,SMB,2019-05-10,Medium,T+2
510247,Merchant_510247,Insurance,Surat,Gujarat,SMB,2022-03-26,Low,T+1
510248,Merchant_510248,Restaurants,Lucknow,Uttar Pradesh,SMB,2021-09-11,Medium,T+2
510249,Merchant_510249,Telecom,Nashik,Maharashtra,SMB,2019-10-09,Low,T+1
510250,Merchant_510250,Utilities,Kochi,Kerala,SMB,2019-11-29,Low,T+1
510251,Merchant_510251,Entertainment,Coimbatore,Tamil Nadu,SMB,2022-06-14,Low,T+1
510252,Merchant_510252,Fuel,Mumbai,Maharashtra,SMB,2020-06-06,Low,T+1
510253,Merchant_510253,Entertainment,Surat,Gujarat,Mid-Market,2024-08-13,Low,T+1
510254,Merchant_510254,Food Delivery,Hyderabad,Telangana,SMB,2019-05-07,Low,T+1
510255,Merchant_510255,Government,Coimbatore,Tamil Nadu,SMB,2021-04-12,Low,T+1
510256,Merchant_510256,Restaurants,Mumbai,Maharashtra,SMB,2020-06-10,Low,T+2
510257,Merchant_510257,Grocery,Lucknow,Uttar Pradesh,Mid-Market,2021-08-17,Medium,T+1
510258,Merchant_510258,Pharmacy,Coimbatore,Tamil Nadu,Mid-Market,2020-06-20,Low,T+2
510259,Merchant_510259,Electronics,Indore,Madhya Pradesh,SMB,2022-03-06,Medium,T+1
510260,Merchant_510260,Travel,Bengaluru,Karnataka,SMB,2023-03-30,Low,T+1
510261,Merchant_510261,Food Delivery,Coimbatore,Tamil Nadu,SMB,2023-09-12,High,T+2
510262,Merchant_510262,Restaurants,Nagpur,Maharashtra,Enterprise,2024-03-12,Low,T+1
510263,Merchant_510263,Telecom,Visakhapatnam,Andhra Pradesh,Mid-Market,2019-01-29,Medium,T+1
510264,Merchant_510264,Government,Coimbatore,Tamil Nadu,SMB,2023-03-24,Medium,T+1
510265,Merchant_510265,Travel,Bengaluru,Karnataka,SMB,2026-01-03,Low,T+1
510266,Merchant_510266,Travel,Mumbai,Maharashtra,Mid-Market,2020-10-30,Low,T+1
